reactions,data_type,kcat,MW,kcat_MW
PA180abcpp_num2,DLkcat,3.85,31175.654999999955,444.5776680554112
KAT30_num2,DLkcat,3.85,42423.414999999906,326.70637194106206
AMID4_num1,DLkcat,3.85,38612.609999999906,358.9500942826717
NMNN,DLkcat,3.82,31424.269999999975,437.6235311114629
PRATPP_num3,DLkcat,3.82,14170.989999999998,970.4332583679759
VECOAH_reverse_num1,DLkcat,3.82,23782.929999999975,578.2298480464776
HSDy_num1,DLkcat,3.82,33540.12499999996,410.01636100044396
GDPTPDP_num2,DLkcat,3.82,14170.989999999998,970.4332583679759
KAT1_num1,DLkcat,3.78,41061.154999999875,331.40811552914283
LCADi_num5,DLkcat,3.78,44777.04499999987,303.90571776230524
CHOLt4ipp_num1,DLkcat,3.78,23334.919999999987,583.1603450965338
ADPDA,DLkcat,3.67,10015.619999999999,1319.1395040946043
FADD3,DLkcat,3.64,45750.1799999999,286.4251025897609
GTHRDt2_1_num9,DLkcat,3.64,37850.414999999935,346.20492272013456
FDH_num2,DLkcat,3.64,32482.699999999957,403.4147407697026
ACOAD7_reverse_num2,DLkcat,3.64,40475.56499999986,323.750885256328
ACOAD20f_reverse,DLkcat,3.64,45496.90999999988,288.01956000968056
MANBabc_num1,DLkcat,3.64,95241.1849999996,137.58753631635363
ASPTA_reverse_num1,DLkcat,3.64,33556.764999999905,390.50248139235225
RIBabcpp_num7,DLkcat,3.56,123885.71999999983,103.45017973015791
BTS2,DLkcat,3.56,42287.93499999992,303.06516504057305
DABAAT2_reverse_num1,DLkcat,3.56,54026.02999999985,237.21898499667725
GCALDD_num6,DLkcat,3.56,77023.51999999984,166.39073363564825
CYSabc2pp_num1,DLkcat,3.56,13941.514999999994,919.2688169112184
FALDH2_reverse_num2,DLkcat,3.56,10386.869999999997,1233.8654474350794
AKGt2r_num1,DLkcat,3.55,38216.204999999936,334.4131108779645
RECOAH5_reverse,DLkcat,3.55,51903.3199999998,246.22702362777656
TREP,DLkcat,3.55,16031.819999999994,797.164638824538
RHACOARP80_reverse,DLkcat,3.55,96481.7349999996,132.46030453328865
ACOAD29f_reverse,DLkcat,3.35,45496.90999999988,265.072946712206
GAPP,DLkcat,3.35,45059.58999999981,267.64557777822773
PFL,DLkcat,3.35,14246.930000000002,846.4981578487434
AOXSr_reverse_num1,DLkcat,3.35,40146.43499999992,300.40027215368
MTHFD_reverse_num1,DLkcat,3.34,40060.434999999954,300.14651613243876
UT6PT,DLkcat,3.34,29142.964999999967,412.58670831880056
CELLBabc_num2,DLkcat,3.32,95241.1849999996,125.49192872810276
MOBDabcpp_num2,DLkcat,3.32,159723.25500000097,74.82942918988176
HACD5i_num1,DLkcat,3.31,33730.06999999995,353.27528226297835
NTR3B_num1,DLkcat,3.31,40614.26999999985,293.39441531264856
HACD2i_num1,DLkcat,3.31,33730.06999999995,353.27528226297835
PMPK_num1,DLkcat,3.31,28404.32499999996,419.5135775977784
ACOAD15f_num1,DLkcat,3.29,45496.90999999988,260.32537154721126
HCYSMT2,DLkcat,3.29,20452.014999999985,579.111642544757
ALDD4x_num1,DLkcat,3.29,45367.60999999985,261.06731211981497
RECOAH22_reverse,DLkcat,3.28,51903.3199999998,227.49989788707245
3NUCLE3,DLkcat,3.26,21899.249999999975,535.9087639987677
HXAND_num3,DLkcat,3.26,19423.834999999992,604.2061209848624
MLDEP2pp,DLkcat,3.26,17328.514999999992,677.2651897753503
RHACOAR60_reverse,DLkcat,3.25,96481.7349999996,121.26647598117975
FCLK,DLkcat,3.25,8471.675000000005,1381.0728102765975
MMSAD1_num1,DLkcat,3.25,11638.51,1005.2833223496822
ECOAH8_reverse_num1,DLkcat,3.25,23782.929999999975,491.9494780500137
HPHL_reverse_num3,DLkcat,3.19,49500.89499999983,231.9958053283691
VNLNpp,DLkcat,3.19,35970.71499999995,319.2597089048693
ALDD2x_num12,DLkcat,3.19,28303.47499999995,405.745230930125
GND_num2,DLkcat,3.19,20301.36999999998,565.6761095433466
ACACT6r_1_reverse,DLkcat,3.19,42423.414999999906,270.69956532259425
CTBTt2rpp_num1,DLkcat,3.19,37649.47499999992,305.0241736438563
LCARS_num2,DLkcat,3.19,10221.954999999994,1123.4641514270027
ALCD2y_num2,DLkcat,3.19,169379.26500000118,67.80050675033877
DNMPPA_num2,DLkcat,3.19,47052.02499999986,244.070260525451
PYDXK_1,DLkcat,3.18,28404.32499999996,403.03721352294116
RECOAH25_reverse,DLkcat,3.18,51903.3199999998,220.56392539051535
HACD30i_num1,DLkcat,3.13,33730.06999999995,334.063937608194
CYP1,DLkcat,3.1,34722.75999999994,321.40302210999414
ALCD2y_num3,DLkcat,3.1,32038.26999999991,348.33341500649163
TNTR1_num1,DLkcat,3.1,17310.95999999999,644.6782847398415
HIBD_num1,DLkcat,3.01,13114.68,826.2496683106259
GALt2_num2,DLkcat,2.99,35970.71499999995,299.2434262149088
DAPDA,DLkcat,2.99,17972.614999999994,598.9111768098301
r0191,DLkcat,2.99,29142.964999999967,369.35157421353705
G3PEabcpp_num1,DLkcat,2.99,42368.13499999991,254.05885814893725
DHFR_reverse_num1,DLkcat,2.99,19874.434999999983,541.6003020966386
AMPTASEAH,DLkcat,2.99,22283.799999999974,483.0414920255976
CT6PT,DLkcat,2.99,29142.964999999967,369.35157421353705
SELCYSLY3_num1,DLkcat,2.98,20606.249999999978,520.6187443130124
VALt3pp,DLkcat,2.98,44443.61999999991,241.38447768206152
ILEabcpp_num4,DLkcat,2.93,25050.01499999998,421.0775921691068
DMPPS_num1,DLkcat,2.93,44225.244999999864,238.50631014028372
ALDD19xr_num6,DLkcat,2.9,77023.51999999984,135.543013354882
MN6PP_num2,DLkcat,2.84,45059.58999999981,226.89953459407963
CACOAHA,DLkcat,2.84,35247.67499999993,290.0616849196442
PHET_num1,DLkcat,2.84,15728.96499999999,650.0109829222715
2AGPEAT161_num2,DLkcat,2.75,18083.639999999974,547.4561537389604
PGCD_num2,DLkcat,2.75,32593.229999999916,303.7440597326508
AGM3PH,DLkcat,2.74,28507.144999999975,346.0185157089568
ECOAH6_reverse_num4,DLkcat,2.74,41138.68499999984,239.77431461409228
PPND,DLkcat,2.72,14861.170000000006,658.8983236178576
FACOAL160_num8,DLkcat,2.72,45750.1799999999,214.03194479234884
NNATr_reverse,DLkcat,2.71,9071.350000000002,1075.4738820572459
HACD27i_num1,DLkcat,2.62,33730.06999999995,279.6317944196384
LCTSabc_num3,DLkcat,2.59,14945.260000000002,623.876734161868
HMPK1_1,DLkcat,2.59,28404.32499999996,328.25986887560305
ASPabc_num1,DLkcat,2.55,30419.24499999995,301.782637932007
SARCOX_num1,DLkcat,2.55,77580.77499999994,118.32828429465944
ISETACabcpp_num6,DLkcat,2.5,60336.88499999983,149.16248990977948
HPPK2_num3,DLkcat,2.5,50737.0199999998,177.38527016368
BDH_reverse_num1,DLkcat,2.5,18509.929999999982,486.2255016631618
FACOAL1821_num5,DLkcat,2.5,45750.1799999999,196.72053749296768
NADS1_num2,DLkcat,2.35,31923.019999999935,265.01252074521824
HACD33i_num1,DLkcat,2.35,33730.06999999995,250.81477743746197
ACSPHAC50_num1,DLkcat,2.32,45750.1799999999,182.556658793474
CYSLY3,DLkcat,2.32,20606.249999999978,405.3139217470432
CPP3O1,DLkcat,2.32,37984.15499999988,219.88115834089308
ADPGLC_num2,DLkcat,2.26,31460.089999999982,258.61337332474267
CMtexabc,DLkcat,2.21,9697.824999999999,820.3901390260188
ACOAD13f_reverse_num1,DLkcat,2.21,45496.90999999988,174.86901857730604
MCOATA_reverse_num3,DLkcat,2.21,45025.65499999986,176.69926178753033
4ABUTD_reverse_num3,DLkcat,2.17,67971.62999999968,114.93030253945707
PYRt2,DLkcat,2.17,12493.044999999998,625.3079213274267
PROabc_num6,DLkcat,2.17,9697.824999999999,805.5414487269054
METDabc_num1,DLkcat,2.17,26718.549999999992,292.3811359523628
GLTPD_num1,DLkcat,2.16,32323.839999999924,240.56547736902607
MOBDabcpp_num4,DLkcat,2.12,8271.204999999998,922.7192410295721
FRUt3,DLkcat,2.12,37619.31499999988,202.87450741726755
HPHL_reverse_num4,DLkcat,2.12,67789.2649999997,112.58419751268929
GGGABADr_reverse,DLkcat,1.99,37569.41999999988,190.68700022518374
MDDCP3pp_num1,DLkcat,1.99,15664.679999999991,457.3345896628596
HOMt2pp_num1,DLkcat,1.99,53015.8649999999,135.12936174860135
KARI_23dhmp_1,DLkcat,1.86,12322.17000000001,543.4107791079002
PDE4_num2,DLkcat,1.79,18975.00500000001,339.6046535956116
MMSAD1_num2,DLkcat,1.79,77023.51999999984,83.66275651904786
PPPGO_num1,DLkcat,1.79,37984.15499999988,169.64968682336146
RECOAH6_reverse,DLkcat,1.74,51903.3199999998,120.68592144009331
ACOAD3f_reverse_num3,DLkcat,1.74,45496.90999999988,137.67967978484728
MGCH,DLkcat,1.74,49500.89499999983,126.54316654274679
NADS1_num1,DLkcat,1.71,31923.019999999935,192.8388980741801
BTDD_RR_num1,DLkcat,1.69,85958.95999999974,70.77796194835324
PGP181abcpp_num1,DLkcat,1.69,35748.04999999989,170.1911013328005
4ABUTD_num3,DLkcat,1.69,67971.62999999968,89.5079314708214
PACt3,DLkcat,1.69,33955.54999999992,179.17542198550794
TAURabcpp_num3,DLkcat,1.51,33056.464999999946,164.44589583308465
ECOAH5_1_reverse_num1,DLkcat,1.5,45435.804999999826,118.84900025431531
GLNS_num1,DLkcat,1.5,25892.324999999997,208.55601032352254
ACACT12_num4,DLkcat,1.46,42423.414999999906,123.89384494388327
SUCD1_reverse_num2,DLkcat,1.41,13956.619999999997,363.698373961604
FORAMD_num2,DLkcat,1.38,50596.834999999846,98.18795978048854
ACOAD22f_reverse,DLkcat,1.36,45496.90999999988,107.61170373988064
ECOAH1_reverse_num3,DLkcat,1.33,45435.804999999826,105.37944689215958
MOBDabc_num3,DLkcat,1.33,8271.204999999998,578.8757502685523
BETALDHy_num1,DLkcat,1.33,43290.05499999986,110.60277008195105
RHACOARP100,DLkcat,1.33,96481.7349999996,49.625973247682786
FACOAL70t2pp_num1,DLkcat,1.33,45750.1799999999,104.6553259462588
HACD4_num1,DLkcat,1.32,27655.574999999975,171.8279225798055
ILEabcpp_num3,DLkcat,1.2,54233.7799999998,79.6551521948132
RHACOARP50,DLkcat,1.2,96481.7349999996,44.775314208435596
BETALDHx_num2,DLkcat,1.2,43290.05499999986,99.79197300627162
DAAD8,DLkcat,1.2,15728.96499999999,274.652527995326
BEF,DLkcat,1.18,19536.09499999999,217.443660055912
ACOAD30f_reverse,DLkcat,1.18,45496.90999999988,93.36897824489644
ECOAH12_num6,DLkcat,1.14,7273.399999999996,564.2478070778457
CPPPGO,DLkcat,1.14,49907.55999999991,82.232030578133
ACOAD6_reverse_num2,DLkcat,1.1,40475.56499999986,97.83680598405518
KAT17,DLkcat,1.06,42423.414999999906,89.95032578117552
ALCD1_num3,DLkcat,1.06,10221.954999999994,373.3141067437689
HMPK3_num1,DLkcat,1.02,28404.32499999996,129.2760873564151
PA140abcpp_num2,DLkcat,0.97,31175.654999999955,112.01047740616853
ACS2_num3,DLkcat,0.97,41550.22999999983,84.04285608046007
BTS_num1,DLkcat,0.71,67083.3449999997,38.10185672762758
LDH_D_num3,DLkcat,0.71,17711.379999999994,144.31399473107126
UAGDP_1,DLkcat,0.71,23712.92499999998,107.789317429208
PTRCabc_num2,DLkcat,0.61,141989.47000000026,15.46593560776018
RHACOAR80,DLkcat,0.61,96481.7349999996,22.76078472262143
PGLYCP_1,DLkcat,0.61,42099.07999999986,52.16266008663389
AEPabcpp_num1,DLkcat,0.61,35562.04999999999,61.75122075358425
HMPK2_num2,DLkcat,0.58,26861.864999999987,77.73101383690228
G3PGabcpp_num1,DLkcat,0.58,42368.13499999991,49.28232030982729
HMPK4_num2,DLkcat,0.58,26861.864999999987,77.73101383690228
RECOAH2_reverse,DLkcat,0.47,51903.3199999998,32.59907073381831
DHPD,DLkcat,0.47,33146.04499999998,51.04681418250658
ALCD2ir_num1,DLkcat,0.47,43387.574999999844,38.997339676163186
HYD2pp_num1,DLkcat,0.13,39091.17999999989,11.97201005444198
ECOAH9ir_num3,DLkcat,0.09,49500.89499999983,6.5453362004869025
SULR_syn,DLkcat,0.09,54688.64499999985,5.924447387570141
HPPK2_num2,DLkcat,0.05,67616.35499999985,2.6620778360501745
